flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,is_overnight,route,flight_instance_key,reject_reason,record_status,processed_at
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,01:35:00,95.0,False,DEL-BLR,UK198_20260418164341,,accepted,2026-09-11 07:11:20.739575+00:00
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,04:18:00,258.0,False,MAA-CCU,6F039_20260418164341,,accepted,2026-09-11 07:11:20.739575+00:00
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,01:27:00,87.0,False,MAA-CCU,6F157_20260418163741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,03:52:00,232.0,False,DEL-MAA,SJ024_20260418162941,,accepted,2026-09-11 07:11:20.739575+00:00
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,01:24:00,84.0,False,BLR-BOM,6F167_20260418162641,,accepted,2026-09-11 07:11:20.739575+00:00
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,03:35:00,215.0,False,BOM-CCU,AI197_20260418162541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,02:12:00,132.0,False,MAA-BOM,SJ211_20260418162241,,accepted,2026-09-11 07:11:20.739575+00:00
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,02:28:00,148.0,False,DEL-CCU,6F055_20260418162141,,accepted,2026-09-11 07:11:20.739575+00:00
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,03:38:00,218.0,False,BLR-BOM,AI253_20260418161341,,accepted,2026-09-11 07:11:20.739575+00:00
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,03:33:00,213.0,False,BLR-CCU,UK060_20260418160941,,accepted,2026-09-11 07:11:20.739575+00:00
6F257,Unknown,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,03:51:00,231.0,False,MAA-CCU,6F257_20260418160441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,03:45:00,225.0,False,MAA-CCU,SJ135_20260418160341,,accepted,2026-09-11 07:11:20.739575+00:00
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,03:04:00,184.0,False,BOM-CCU,AI247_20260418155841,,accepted,2026-09-11 07:11:20.739575+00:00
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,04:04:00,244.0,False,BOM-HYD,UK127_20260418155641,,accepted,2026-09-11 07:11:20.739575+00:00
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,04:21:00,261.0,False,BLR-BOM,AI109_20260418155341,,accepted,2026-09-11 07:11:20.739575+00:00
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,03:29:00,209.0,False,BOM-CCU,AI057_20260418155341,,accepted,2026-09-11 07:11:20.739575+00:00
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,02:55:00,175.0,False,CCU-MAA,6F103_20260418153741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,03:37:00,217.0,False,BLR-BOM,SJ144_20260418153541,,accepted,2026-09-11 07:11:20.739575+00:00
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,00:45:00,45.0,False,CCU-HYD,6F076_20260418153541,,accepted,2026-09-11 07:11:20.739575+00:00
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,04:25:00,265.0,False,DEL-HYD,6F240_20260418153141,,accepted,2026-09-11 07:11:20.739575+00:00
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,04:39:00,279.0,False,CCU-DEL,UK057_20260418152541,,accepted,2026-09-11 07:11:20.739575+00:00
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,01:21:00,81.0,False,BLR-CCU,AI201_20260418151941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,02:47:00,167.0,False,BLR-HYD,SJ242_20260418145541,,accepted,2026-09-11 07:11:20.739575+00:00
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,02:32:00,152.0,False,BOM-MAA,6F037_20260418145141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,00:52:00,52.0,False,MAA-DEL,SJ132_20260418144441,,accepted,2026-09-11 07:11:20.739575+00:00
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,01:39:00,99.0,False,CCU-BOM,AI055_20260418143941,,accepted,2026-09-11 07:11:20.739575+00:00
6F252,Unknown,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,04:27:00,267.0,False,MAA-BLR,6F252_20260418142541,,accepted,2026-09-11 07:11:20.739575+00:00
AI183,Air India,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,01:42:00,102.0,False,DEL-CCU,AI183_20260418142441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ125,SpiceJet,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,02:34:00,154.0,False,DEL-BLR,SJ125_20260418142141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ087,SpiceJet,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,04:49:00,289.0,False,BOM-DEL,SJ087_20260418142041,,accepted,2026-09-11 07:11:20.739575+00:00
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,04:06:00,246.0,False,HYD-CCU,UK182_20260418141941,,accepted,2026-09-11 07:11:20.739575+00:00
AI016,Air India,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,04:23:00,263.0,False,BOM-CCU,AI016_20260418141541,,accepted,2026-09-11 07:11:20.739575+00:00
6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,03:00:00.298000,180.0049666666667,False,CCU-BLR,6F107_20260418141441,,accepted,2026-09-11 07:11:20.739575+00:00
AI026,Air India,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,00:59:00,59.0,False,DEL-BOM,AI026_20260418141441,,accepted,2026-09-11 07:11:20.739575+00:00
AI177,Air India,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,02:15:00,135.0,False,CCU-HYD,AI177_20260418141141,,accepted,2026-09-11 07:11:20.739575+00:00
AI041,Air India,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,01:51:00,111.0,False,BOM-BLR,AI041_20260418140841,,accepted,2026-09-11 07:11:20.739575+00:00
6F264,Unknown,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,04:20:00,260.0,False,DEL-HYD,6F264_20260418140341,,accepted,2026-09-11 07:11:20.739575+00:00
6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,02:10:00,130.0,False,HYD-MAA,6F222_20260418140141,,accepted,2026-09-11 07:11:20.739575+00:00
AI004,Air India,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,04:14:00,254.0,False,HYD-MAA,AI004_20260418135841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ126,SpiceJet,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,02:44:00,164.0,False,DEL-BLR,SJ126_20260418134741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ220,SpiceJet,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,01:36:00,96.0,False,BOM-CCU,SJ220_20260418134541,,accepted,2026-09-11 07:11:20.739575+00:00
AI204,Air India,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,04:58:00,298.0,False,CCU-MAA,AI204_20260418134041,,accepted,2026-09-11 07:11:20.739575+00:00
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,04:16:00,256.0,False,CCU-DEL,UK098_20260418133841,,accepted,2026-09-11 07:11:20.739575+00:00
AI090,Air India,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,02:34:00,154.0,False,MAA-CCU,AI090_20260418133741,,accepted,2026-09-11 07:11:20.739575+00:00
AI092,Air India,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,02:44:00,164.0,False,CCU-BOM,AI092_20260418133641,,accepted,2026-09-11 07:11:20.739575+00:00
AI049,Air India,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,02:13:00,133.0,False,CCU-MAA,AI049_20260418133541,,accepted,2026-09-11 07:11:20.739575+00:00
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,03:37:00,217.0,False,BLR-BOM,UK117_20260418131741,,accepted,2026-09-11 07:11:20.739575+00:00
6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,04:25:00,265.0,False,MAA-BOM,6F227_20260418131641,,accepted,2026-09-11 07:11:20.739575+00:00
AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,04:28:00,268.0,False,BLR-BOM,AI228_20260418131641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,02:00:00.297000,120.00495,False,CCU-MAA,SJ164_20260418131441,,accepted,2026-09-11 07:11:20.739575+00:00
AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,04:52:00,292.0,False,BOM-CCU,AI018_20260418131241,,accepted,2026-09-11 07:11:20.739575+00:00
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,01:00:00.297000,60.00495,False,HYD-DEL,UK192_20260418125441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,02:52:00,172.0,False,DEL-MAA,SJ224_20260418124141,,accepted,2026-09-11 07:11:20.739575+00:00
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,00:39:00,39.0,False,BOM-DEL,UK050_20260418123941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,01:43:00,103.0,False,CCU-DEL,SJ159_20260418122241,,accepted,2026-09-11 07:11:20.739575+00:00
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,03:09:00,189.0,False,MAA-CCU,UK038_20260418122241,,accepted,2026-09-11 07:11:20.739575+00:00
6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,04:25:00,265.0,False,CCU-BLR,6F192_20260418122041,,accepted,2026-09-11 07:11:20.739575+00:00
6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,00:49:00,49.0,False,BOM-CCU,6F173_20260418121941,,accepted,2026-09-11 07:11:20.739575+00:00
AI185,Air India,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,04:02:00,242.0,False,CCU-BOM,AI185_20260418121641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,01:41:00,101.0,False,BOM-DEL,SJ152_20260418120941,,accepted,2026-09-11 07:11:20.739575+00:00
AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,01:36:00,96.0,False,BLR-DEL,AI215_20260418120741,,accepted,2026-09-11 07:11:20.739575+00:00
AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,00:47:00,47.0,False,CCU-BOM,AI074_20260418120341,,accepted,2026-09-11 07:11:20.739575+00:00
6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,00:51:00,51.0,False,BLR-BOM,6F109_20260418120041,,accepted,2026-09-11 07:11:20.739575+00:00
6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,03:15:00,195.0,False,HYD-BOM,6F144_20260418115641,,accepted,2026-09-11 07:11:20.739575+00:00
6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,04:07:00,247.0,False,HYD-DEL,6F210_20260418115141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,01:12:00,72.0,False,DEL-MAA,SJ111_20260418114741,,accepted,2026-09-11 07:11:20.739575+00:00
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,01:35:00,95.0,False,MAA-BLR,UK092_20260418114241,,accepted,2026-09-11 07:11:20.739575+00:00
UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,02:07:00,127.0,False,BOM-DEL,UK009_20260418113441,,accepted,2026-09-11 07:11:20.739575+00:00
AI170,Air India,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,04:23:00,263.0,False,HYD-DEL,AI170_20260418112741,,accepted,2026-09-11 07:11:20.739575+00:00
6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,00:57:00,57.0,False,CCU-DEL,6F154_20260418112641,,accepted,2026-09-11 07:11:20.739575+00:00
6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,00:57:00,57.0,False,MAA-DEL,6F161_20260418112441,,accepted,2026-09-11 07:11:20.739575+00:00
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,02:49:00,169.0,False,BOM-CCU,UK128_20260418112241,,accepted,2026-09-11 07:11:20.739575+00:00
AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,01:54:00,114.0,False,DEL-BOM,AI186_20260418111141,,accepted,2026-09-11 07:11:20.739575+00:00
AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,02:22:00,142.0,False,BLR-BOM,AI099_20260418110741,,accepted,2026-09-11 07:11:20.739575+00:00
6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,01:51:00,111.0,False,BLR-HYD,6F203_20260418110541,,accepted,2026-09-11 07:11:20.739575+00:00
UK139,Unknown,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,03:37:00,217.0,False,BLR-MAA,UK139_20260418105441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ008,SpiceJet,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,04:55:00,295.0,False,HYD-BLR,SJ008_20260418105341,,accepted,2026-09-11 07:11:20.739575+00:00
AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,02:43:00,163.0,False,MAA-BLR,AI171_20260418105141,,accepted,2026-09-11 07:11:20.739575+00:00
6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,04:34:00,274.0,False,BLR-BOM,6F124_20260418104741,,accepted,2026-09-11 07:11:20.739575+00:00
6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,04:16:00,256.0,False,CCU-DEL,6F137_20260418104541,,accepted,2026-09-11 07:11:20.739575+00:00
AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,02:00:00.299000,120.00498333333333,False,BOM-CCU,AI008_20260418104341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ140,Unknown,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,03:48:00,228.0,False,HYD-DEL,SJ140_20260418104241,,accepted,2026-09-11 07:11:20.739575+00:00
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,00:40:00,40.0,False,DEL-CCU,UK016_20260418104241,,accepted,2026-09-11 07:11:20.739575+00:00
AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,03:08:00,188.0,False,DEL-HYD,AI127_20260418103741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ096,Unknown,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,03:16:00,196.0,False,DEL-HYD,SJ096_20260418102941,,accepted,2026-09-11 07:11:20.739575+00:00
6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,00:51:00,51.0,False,HYD-DEL,6F048_20260418102741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,02:47:00,167.0,False,HYD-MAA,SJ090_20260418102441,,accepted,2026-09-11 07:11:20.739575+00:00
AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,03:27:00,207.0,False,HYD-MAA,AI014_20260418102441,,accepted,2026-09-11 07:11:20.739575+00:00
6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,03:58:00,238.0,False,BLR-HYD,6F131_20260418102241,,accepted,2026-09-11 07:11:20.739575+00:00
AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,02:41:00,161.0,False,BOM-BLR,AI130_20260418101841,,accepted,2026-09-11 07:11:20.739575+00:00
UK151,Unknown,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,03:19:00,199.0,False,BOM-CCU,UK151_20260418101141,,accepted,2026-09-11 07:11:20.739575+00:00
6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,00:58:00,58.0,False,BLR-BOM,6F165_20260418101141,,accepted,2026-09-11 07:11:20.739575+00:00
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,02:43:00,163.0,False,BLR-BOM,UK161_20260418100541,,accepted,2026-09-11 07:11:20.739575+00:00
AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,00:46:00,46.0,False,HYD-CCU,AI107_20260418100341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,01:00:00.298000,60.00496666666666,False,HYD-DEL,SJ104_20260418100041,,accepted,2026-09-11 07:11:20.739575+00:00
AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,01:04:00,64.0,False,CCU-DEL,AI042_20260418095341,,accepted,2026-09-11 07:11:20.739575+00:00
6F266,Unknown,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,01:28:00,88.0,False,CCU-MAA,6F266_20260418094941,,accepted,2026-09-11 07:11:20.739575+00:00
6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,03:04:00,184.0,False,HYD-BLR,6F138_20260418094941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ219,SpiceJet,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,04:37:00,277.0,False,BOM-DEL,SJ219_20260418093241,,accepted,2026-09-11 07:11:20.739575+00:00
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,01:32:00,92.0,False,BLR-HYD,UK197_20260418092241,,accepted,2026-09-11 07:11:20.739575+00:00
6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,02:14:00,134.0,False,DEL-BOM,6F119_20260418091941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,04:16:00,256.0,False,DEL-HYD,SJ058_20260418085841,,accepted,2026-09-11 07:11:20.739575+00:00
AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,03:00:00,180.0,False,BOM-CCU,AI218_20260418085541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,04:55:00,295.0,False,HYD-CCU,SJ060_20260418085141,,accepted,2026-09-11 07:11:20.739575+00:00
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,04:00:00,240.0,False,BLR-BOM,UK121_20260418083641,,accepted,2026-09-11 07:11:20.739575+00:00
6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,03:07:00,187.0,False,CCU-BOM,6F208_20260418082741,,accepted,2026-09-11 07:11:20.739575+00:00
6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,03:57:00,237.0,False,CCU-BLR,6F153_20260418082341,,accepted,2026-09-11 07:11:20.739575+00:00
AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,01:51:00,111.0,False,HYD-BLR,AI117_20260418081841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,02:00:00.298000,120.00496666666666,False,BLR-BOM,SJ113_20260418081041,,accepted,2026-09-11 07:11:20.739575+00:00
AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,04:01:00,241.0,False,BLR-MAA,AI191_20260418075741,,accepted,2026-09-11 07:11:20.739575+00:00
6F267,Unknown,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,03:53:00,233.0,False,DEL-MAA,6F267_20260418075641,,accepted,2026-09-11 07:11:20.739575+00:00
6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,02:19:00,139.0,False,CCU-DEL,6F185_20260418074941,,accepted,2026-09-11 07:11:20.739575+00:00
AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,01:15:00,75.0,False,CCU-DEL,AI114_20260418074841,,accepted,2026-09-11 07:11:20.739575+00:00
6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,00:33:00,33.0,False,DEL-BLR,6F155_20260418074741,,accepted,2026-09-11 07:11:20.739575+00:00
UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,01:45:00,105.0,False,MAA-HYD,UK045_20260418074341,,accepted,2026-09-11 07:11:20.739575+00:00
AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,02:59:00,179.0,False,MAA-CCU,AI111_20260418074041,,accepted,2026-09-11 07:11:20.739575+00:00
AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,01:43:00,103.0,False,CCU-BOM,AI156_20260418073941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,03:03:00,183.0,False,CCU-BLR,SJ128_20260418073941,,accepted,2026-09-11 07:11:20.739575+00:00
AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,01:45:00,105.0,False,MAA-HYD,AI104_20260418073541,,accepted,2026-09-11 07:11:20.739575+00:00
6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,04:39:00,279.0,False,HYD-CCU,6F225_20260418073341,,accepted,2026-09-11 07:11:20.739575+00:00
6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,02:00:00,120.0,False,DEL-HYD,6F033_20260418070841,,accepted,2026-09-11 07:11:20.739575+00:00
6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,01:24:00,84.0,False,MAA-CCU,6F244_20260418070741,,accepted,2026-09-11 07:11:20.739575+00:00
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,02:10:00,130.0,False,BOM-MAA,UK137_20260418070441,,accepted,2026-09-11 07:11:20.739575+00:00
AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,04:23:00,263.0,False,HYD-BLR,AI063_20260418070341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,00:35:00,35.0,False,BOM-DEL,SJ156_20260418065941,,accepted,2026-09-11 07:11:20.739575+00:00
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,04:46:00,286.0,False,HYD-BOM,UK125_20260418065841,,accepted,2026-09-11 07:11:20.739575+00:00
AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,03:30:00,210.0,False,DEL-BLR,AI232_20260418064341,,accepted,2026-09-11 07:11:20.739575+00:00
AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,04:27:00,267.0,False,BLR-DEL,AI167_20260418064341,,accepted,2026-09-11 07:11:20.739575+00:00
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,04:16:00,256.0,False,BLR-BOM,UK160_20260418064241,,accepted,2026-09-11 07:11:20.739575+00:00
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,01:00:00.298000,60.00496666666666,False,HYD-MAA,UK129_20260418062941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,04:35:00,275.0,False,BOM-CCU,SJ230_20260418062241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ056,SpiceJet,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,00:59:00,59.0,False,HYD-DEL,SJ056_20260418061141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,04:06:00,246.0,False,CCU-DEL,SJ137_20260418060841,,accepted,2026-09-11 07:11:20.739575+00:00
6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,01:39:00,99.0,False,MAA-BLR,6F081_20260418060441,,accepted,2026-09-11 07:11:20.739575+00:00
6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,02:31:00,151.0,False,CCU-BLR,6F088_20260418055141,,accepted,2026-09-11 07:11:20.739575+00:00
