booking_id,passenger_key,flight_id,booking_date,status,record_status,reject_reason,processed_at
B1774,f38c7306bbb08f177edb5cadd34dd749be99032b8699b096393b0e7ad0d720cd,UK161,2026-01-07 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1775,9426a36d00faf150c42caaccd30079799efe83e727282507aa4a2a1e228e688e,AI008,2025-06-19 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1776,778404a025aa5e745950576fc11972d84bb8c9532bcfb9cbfd6785d5bc84cea7,UK121,2025-12-27 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1777,ecb1aabb077dba027757a0624338113eb48466662ec9251810e56848634dae37,6F154,2025-04-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1778,f70af3ae891c50012501bdee316f175807272b1044a26de445df41b763064d95,6F161,2025-08-01 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1779,ede70c546f582e9014ac4f6f4871e870d22f9c99532dac14aec4c7a34bb55461,6F153,2026-02-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1780,c08206bd1a6eb56b519eba85d19cbc0ea8eaba7f2004f750674cbd5f15742efe,6F225,2026-02-10 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1781,060689d18a1c8484e98ee6d109d30e5905671d74e2029625f5880d4190de7f90,AI191,2026-02-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1782,343dcca58759f4d0ea26cd5ec2ffb332dc274a035e37a68925b57c9c8c25aac2,AI218,2025-08-18 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1783,9dfc8110ab0aef3adb8ced075a4f00975af734fe16cf8554a05b32a7fb2a0174,6F267,2025-09-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1784,962d2bef871e6516973ff0f200d4ff5aa776bad11f08ade074ca435ddc902fcc,UK125,2025-08-20 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1785,300157648fad5d6b5022b8db564c771b4c2a664921cd1b16064d0e2e5e22db39,6F208,2025-08-19 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1786,c513ce1a9f3eb67a4ada750c9f3f3dc9de11324d59bc4f72d6ebd8d6328a5e22,6F119,2026-02-12 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1787,6f518b92335d2e76ad9143276264cc48be25c4133ea8b4a08868d83cb8eed32d,AI063,2025-07-11 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1788,a5cb9f46bfaa2aca7e4a058d4c0363b948a5f4d79e4fcb47e4b2b6e39f6bb0c7,UK016,2025-06-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1789,c74b831cbc64c9672fbf34caa96f18cae13418796020735a5556bdc232df8c5c,6F048,2026-01-13 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1790,f80c88b42db4965170c702de8cacbf3f36e59cc3bd465542a2185429230f8417,6F266,2025-04-23 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1791,f52c769551b6545b01616321a38dca33e20f4e80f3f0d32a977c291fc6fd38e8,AI167,2026-02-24 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1792,21723903d7b2c64a0fcb73a342c98abe4618d593829d0ce915485cb1cea1831c,6F165,2026-01-17 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1793,c2214ee40b43b4b3548d647dba7d76146041eb8cf858351aa650f25b65fc67e5,SJ104,2025-11-25 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1794,f67568b8fa921a84e479c3611d90b8abf6fb8a5f99e438309cff6ae5fc4a03db,UK160,2025-06-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1795,da3cf9c186114f61c627bb12393cd4065f3661d77e1439716861b94824bc961b,UK160,2026-03-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1796,3429fafc690a635132f9e55b84e643e939a28d1e899cb56a7d397aa2cacff29d,SJ230,2025-11-28 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1797,9149ce52e639ffb69d98f00c7d4c15bea0e05fba5035a0aaa7d564f6ee18e780,AI042,2025-06-03 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1798,06741bd0766c8bc2fd158e867a104027ec0a34fdca32ddb9aab505791076b63d,UK197,2025-05-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1799,d999d21f5501c37dc08ac3540b6da38debec73f8734f6ecfa096d7adc23d9301,AI107,2026-02-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1800,ae041e66859a874f6edf2ac8cea18eb063b83ddb2ab234c608e7243350bbfcdc,SJ128,2025-08-22 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1801,b9d2b2e914f20c04fcd40848f28e072c5170963223fa5208782bf39dc8645f7b,6F121,2026-04-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1803,507e79a79698889598307c42ead137da078907eba9a0643d5a36f3f8b8f9ab24,SJ137,2026-02-21 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1804,9eb5fc543797aac48cbe339af1e78ff7989e9ccaececee69d6c07e2d2c8a70e3,AI232,2025-11-12 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1805,c2214ee40b43b4b3548d647dba7d76146041eb8cf858351aa650f25b65fc67e5,SJ113,2025-10-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1806,fb30c6012f7bcd339bc4b9d20046fe86bb93952c75b6f6a5b6fc17288ccca75a,AI117,2025-08-02 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1807,534595239749a7b41feb41edfefec334f57c535d6bd8101757e801399baf8104,6F185,2025-06-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1808,500964c3cec49a1f8082114d7f83c87c1a7ea34e1a876537c9a1aa3ced3540f8,AI194,2026-01-26 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1809,a21b4bfc27b7cfcee339d7a1d93c8fd9f3e231d0c0977ce0c82628bb1c180060,UK045,2026-04-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1810,8af6521f436391a3c5ce25a1e834af98ed6b12215084eb26df6cfb73e40bda7a,6F228,2026-03-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1811,fa75e7ff1db167ca65e324fd7793c8df39f300ad79f10ecd1d0e0f8ad069bc7a,SJ190,2026-04-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1812,6c6714b9c7e0cccd153ac2ac2595faa380efdad561b2a780ae82469cfa17c55b,AI156,2026-01-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1814,8754a1bad8ea85589ae3b984032a22b97b33f2c666b6f01ffde92044cb5fbb7e,UK033,2025-06-22 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1815,0d7c0d22f002c998151af95b155bad06d4c1d24f6f4ce057b418e5ae113bd35a,UK137,2025-05-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1816,ee7a34d7fdafbd69fc52a5a01b272f3c50fadfa9049335fa78820237359ee36e,UK214,2025-06-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1817,cd3120eb6942b52062d4883c3009cbba3883d8dbf5ee76bc4ed58b6f5c88d205,6F033,2025-06-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1818,1bf5826060cdd76ba799eee12737a900cfa1cf0e2ff911aa3b3c513141234cfc,AI114,2025-11-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1819,140ae7d03234a698f547ca9940d0b7cab8a86c6ce437045c01816cce3278eb06,AI017,2026-01-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1820,5a94c522825ab8771bdd4ba9f1c304b9cd0c7a2b1181a48591296502b4337083,6F244,2025-12-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1821,3fcbcc83b734bc57b59fd80df8c18ddd2f9ea418510dd14a15c80ebcdc832131,6F160,2025-11-27 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1822,5697b0cd210dab766cceba8a9ac96182467e9cf2615527b6d8ec0db8cc94a0bc,6F088,2026-01-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1823,2f5adb503fe8b5209867a5b188300b89f281cb24aa35864cd72e77248a62114e,6F155,2025-11-26 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1824,c82eca274eeac927d3e2f846e275781ae6a37912a3bb6af61717896f6255e664,AI095,2026-04-15 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1825,09f7d6498b686486ed8ef40e5e4d46326fb533ba2fb86c094777afa34e041142,6F139,2025-05-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1826,e546c9d384f443c1364fc8093927636f2edd7b5564a97966be750eb752f929d5,6F101,2025-07-11 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1827,f5fbc720ba173fff41a4f219723813929ab5af69722438d0c63d82c440ebe55c,AI054,2025-06-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1828,c08206bd1a6eb56b519eba85d19cbc0ea8eaba7f2004f750674cbd5f15742efe,SJ094,2025-05-18 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1829,6d52391b2c89633c11dbdfc5be9ba65bf92ed66704e88b97b142dda5628bf7d0,6F217,2026-01-15 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1830,534595239749a7b41feb41edfefec334f57c535d6bd8101757e801399baf8104,6F100,2026-04-15 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1831,2bf6304859ade0c6564c9ec23ecccb1f749ad4797a81709a45451dd3d6415316,6F081,2026-02-05 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1832,5729740a68949b513197796412193fe064dbe29f66989efe5c9460ec6884af4c,SJ156,2025-06-17 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1833,6c6714b9c7e0cccd153ac2ac2595faa380efdad561b2a780ae82469cfa17c55b,6F060,2025-06-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1834,b09c2aaad3cb07d08d0f673079780bb761d55cabcbe6c25f3ee9dd3160a5a8df,UK129,2025-08-14 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1835,2c8f08d6ea90c8b9dcbaadb114154852dca702070a6418c45432ac65e23b3379,UK032,2026-02-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1836,7229e02a4eeb455de9241063d8b0370dc487f5b8cb86f0599a0fa61feaa2aab5,AI166,2025-09-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1837,b39e61928b425909e99b0fc789c7b26547b1ae0525eed3342c23fb051ba9699d,SJ056,2025-10-31 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1838,bb4760df3b7f118f231ba7c9978bbea5fef19b8e40e07d838f89a1d3ff636b4f,SJ101,2025-06-12 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1839,b24f4a321d59a21a42fc8359571f10431f3586b33857c5859f94d92f5b2775f2,SJ065,2025-05-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1840,8610886a8451b90a7aa7a653314e73f15fce03862a657bc5a317d423961dc3ed,SJ100,2025-04-19 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1841,710ce26c272b55b8c8c8b9865835a77112dbd1d3ed3f3744d0509cdcb13a234c,UK011,2025-10-24 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1842,6f8d9595d1ed30e0958e498ec9aca6178b665f19d8cf112d05b12eda5eb56d30,6F062,2026-02-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1843,0c0a8b118fc84e9ea01bea5c4cb133c65086b09adfa749ab6d213f1a7d7f1c20,SJ176,2025-08-15 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1844,5bf71ae1dced497e7f2f15b384dfd6e75b0305275f4f66397a31d7f23e20033f,6F120,2025-11-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1845,1381856e99251d0243066f6304fa6cb572c6b53181a0b980b033cecaef6ac697,AI121,2026-03-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1846,009976a7f396c532d0cdae4060458bce5d8646bf32ab6b71c67f8618a626e1c3,UK072,2025-08-30 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1847,37da4fd7d4af3d035404e86edd2c75f8269beec0edee268b9c1d55fae9c9c2d8,AI006,2026-04-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1848,f47ef007523d725b0cb5ed45c86151b6add46a26110a2148bd9892c7468949e1,SJ231,2025-05-19 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1850,671668fdffdc0602285b80e20898a2156518797d0f405d028fd6199dae3e42c2,6F110,2025-04-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1851,5ea631c2a837e8d0130ef3e33d2b2b8dc2c8d6c2c8a88c8db0d41cdb9eb15c59,6F231,2025-11-26 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1852,6446499f597d3e9e879648fe3c8081f3928f7f4c927de668e2f9ffdc8f134771,6F095,2025-08-09 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1853,dcd590f2f6b9075979f2b062fc472262e7e9af73f86a4ffb8b7547ac437c0e1e,UK054,2025-05-05 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1854,d5647be1e1c7203e676077f05ee1de518ccf542e693cd6f90646399b7410fdd6,SJ123,2025-08-10 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1855,6b1498880383bd9ee36592399d2b2b024e98f1ed88d0df7e85b17ba92adf6d41,6F006,2026-01-04 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1856,7a967c93c30793109897471a54a74bffe00bfbc08ebdb5e0281bcf1b7d320c28,UK226,2025-05-04 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1857,5e1101238387bb2352c98ddc4880a18c9eeac5df79626620edaf90eab759f9d7,AI065,2026-03-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1859,6a6add09a9b90f633616001806d670ebbbabc3219723ae5e523fb7bafa52fb72,AI195,2025-11-11 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1861,1c5d6f1575aa762a4fc7e17eef8f36dcb9b514fef58aa26d4dd6c679166984d0,AI125,2025-10-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1862,9bd9031485972c3748d749ea6b8954ca2493171f834dfe7364717ba89bdc2d15,AI089,2025-10-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1863,fa679f8c1ff11f2621912069aa26e794e1ec4372fffaec3795668aec6b1afb21,UK019,2026-02-12 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1864,6e87aca372740351bb93fa6583f2e440476271d6233fce02f95031864662667d,UK078,2025-09-27 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1865,877cbf21c2ff938fc47e673587de9f2958de29516caada87090d6eeace342c4d,SJ009,2025-07-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1866,0ec7791a73871e8b0861aa10cb6463f2fb14662de661dee674a163a0715826c8,UK178,2026-01-28 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1867,49bb6da47d7a25b60b28f17c3cf7350e3d0dc1b879e235900e6a6a4f5a426a66,UK018,2025-11-23 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1868,50293d25cf4a99712ebc7d5d74d6b0b3c9b6d964504605d2ae5c6e91e4249a64,SJ059,2026-04-10 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1869,eb9a761227deb1de00a4452b1e84204ef6dedc21fbca06262c57e20d844063a6,UK108,2026-02-04 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1870,f40f2a3a4d5194f711459d19a504a8e5ee88d45ecca326082187b9d8ffc428b6,6F045,2025-04-25 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1871,7b9fd9ca8e1d9b31a437014b6f338f3d456852c8b6f4f9f5919164d117896174,AI144,2025-10-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1872,13511c79ddb8f7887ff2400d064d86899d0cbb5b6c3a673da5597c61738f06d3,AI244,2025-07-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1873,3b199b4ed262a02877397cc65263e91adc453e54cfa725f205a48b9739554c61,6F265,2025-04-25 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1874,0e808fad04b00bf6fbdbf468743239dbbb6c86cf7aac6f0afb0bba3a70d853e1,6F108,2026-01-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1875,92b9f124e1a6b050d0707da59d0f27fe41038efc0be94bc4650e26f0a4252653,6F069,2025-06-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1876,ede70c546f582e9014ac4f6f4871e870d22f9c99532dac14aec4c7a34bb55461,6F072,2025-06-14 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1877,bc5bab79e7ba1df1290bcf11fa1c46dd95fb3c8085f1ca47e2388c0b2102741d,6F096,2025-11-09 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1878,87e9d02792784968a8d1c0f594e8272c98d7cf4c4415d95022225a2d6a358a09,SJ233,2025-12-31 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1879,327e283dbe43266b66986ea3bdcc28c62fd15dc57ff5dfc8e76399f7f981fbb8,AI203,2025-12-03 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1880,db0374e13272ca563f9ac6e8927c569ef6f97af0892a8093b2a1dee50872f23a,UK147,2026-03-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1881,d4555caa6a341a2f3590063d39b260afbe29bf6866d68d257e841de626073c2b,UK039,2025-08-26 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1882,0f784db0bef5238be3a8f8f3c58b7a9114f502e4df3676d81457b9f42f92b9e3,6F216,2025-10-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1883,f1bb55d09dc8a5653885655dfe85a9e28174b8d10ea3416e9b1c917bb2b8c3be,AI214,2025-11-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1884,e18af6500917bbbc8ba9fece7299b6ca4c561bdfee04a1f49f584afd0a104ef7,UK025,2025-08-31 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1885,e7ee386bc3c52c0a81ae0034c3824fb28018e34c36f71d7011818af757577d9c,UK053,2025-08-10 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1887,c42af6a815398267842302e273f2c508fa18c630e9a030667348ac1859182079,6F247,2026-03-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1888,f38c7306bbb08f177edb5cadd34dd749be99032b8699b096393b0e7ad0d720cd,6F159,2025-12-25 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1889,50e31cae9450d80573e7de82a91065ac49e64380a0ab5217fa03654c2aaf56c9,UK086,2026-02-24 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1890,0b4db9b737910f9b5dca83ffc25950588078857e6dea89ce8278d20792ce6e9f,6F102,2025-08-30 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1891,7f947bfa3b2b50b605e20f757e40e85c9a49e23d73cec5cede1b55ff96a33093,UK186,2026-01-26 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1892,5cd4ebccf4c4f614278dd2a1554088b879a5143a76a2135845ac2c9863b1a465,6F032,2025-08-24 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1893,b1d56b4194d1f376db1407828e4bcbf9b8da3584817d1043666ce68b4c1714ea,6F186,2025-08-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1894,3b05d9a116f6030634de8c9fe5da5f0f77e9d476700064feaa021ebeb5964175,6F106,2026-02-24 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1895,6add9abe86094f1cd908a9b89904755c44261c795ed4997cc25f588e8c5a6c62,AI021,2025-10-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1896,0a7e8342a941e87f546e455b0fc951896f010c93dd039691dae1345903fa9fc9,AI157,2025-11-30 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1897,2abb59b7621abaa964ab59171122e5ca6f54b3b6b9be156d3832683ddd1044e0,6F054,2025-11-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1898,5d779ef815edd93c7b1d5956ada958b6d59b79d01aae29ca98bb088fac37c77a,AI187,2025-10-03 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1899,16062fe1bf30957ceef112a11f53ac5d051285272113181627c1e517cfd97313,SJ124,2025-09-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1900,dd3e9c4d3539d43d095e9150ef75ff367b6799b2a2f56e727d1c5ecaa7660662,SJ223,2025-10-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1901,c4afe5bb89e4ca677cc4701a5fa13f223d3864b0a8cda7744d9b0515c9533ff1,UK103,2025-04-25 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1902,5f6517497e48e3c5ea5be96ba23874050ee5b55b13f8dac36a1861adada5d251,SJ157,2026-02-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1903,d0d4959312ec6282aef891f386a83216e1b358cc8cc62146c2ec6679476402cc,6F242,2025-11-06 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1904,a1bed5bed723f75b6b6aad8149a8ddbfe11b77ecfb570e0f78fe17fda8650877,UK213,2025-07-01 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1905,fa0e0494e69bb5f9d62a74b205d188d847eb9590a68df572b8b8585486f865f7,SJ120,2026-02-13 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1906,31c3cf26763eb8a78589b41bf808cd7d333142ef77cb1cce05448b6007c40842,AI035,2025-08-11 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1907,4d7a3dc51aeb1dbe31e5c9ec6503526e50b86622d619666d789d29818e39803e,6F147,2026-01-14 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1908,084335d1330d77a535207f0cc68feb7298e28f9780480ccd2e3c8967161c3669,SJ229,2025-08-09 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1909,a96e8987153a7d6467e157d7ce0a0d4f9833e8c3a1a37fe254fa870de33e8dff,AI230,2025-11-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1910,7abaf2d173b3a291393fc098f9d9eb0f68cc642be0739080821a56d9706dc47d,UK162,2025-06-10 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1911,e212e06e5790a1040503d9c384112c5d16672c758f6c3355fdf9d657cc20d009,AI066,2025-05-29 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1912,6efb47886f74636ae2f81731108329dd371acb1240600afa41230b8a7e7179b3,6F205,2025-09-09 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1913,b2f001077f80146f6789c203094e1946e8af4c1eccf3bac1e2513657b0ecfc6b,AI124,2025-05-24 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1914,eac767acc889599e2b2c4a0d986a9142131861712125cf58128fc3ceecbb3c60,UK114,2025-10-19 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1915,88d82910bebbc3eed24348718a2a22c9f1854131f6964c12d3686fc411225218,AI231,2025-06-03 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1916,223255424ae47b2a6f44db86ecc29a0126ef10167031899a2a53e634caac0b5d,AI113,2025-10-30 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1918,a93ae770d705e361304db3fd9066228f74b58b5b17e9a1a38a3a951a8e3ffd05,UK180,2025-10-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1919,6657cdec29168b2da3e78289b0af60c8920accedba8d8a47ab8d9865e3801190,6F080,2026-03-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1920,91b45e69c9d40241464225f623c5f2cfaa6f8f3474e56a1047b48f60be46041f,SJ095,2025-05-11 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1921,8ec86347f0a03310395627145bb95cccd7699e135cf58b9deaddef6e8142dd3d,SJ115,2025-04-24 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1922,de23fb84499abb88c2dc5d96c341f6096f0ccfc6757d69d500cd94c3b88b3ac5,AI142,2025-05-14 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1923,a6ea6d7ecb092e857a427e1041aeee16c6b9da64dd7ac9386b2b2c56217490b8,UK169,2025-11-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
